processor,OBJECTID,V,H,dimensions_km,grid_code,xmin,ymin,xmax,ymax,centroid_latitude_dd,centroid_longitude_dd,Shape_Length,Shape_Area,dist_full,dist_boreal,dist_south,dist_temp
2,364,15,52,50x50,AK050H052V015,350005,1650005,400005,1700005,64.83462029,-146.0786038,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,365,15,53,50x50,AK050H053V015,400005,1650005,450005,1700005,64.77777285,-145.0344784,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,366,15,54,50x50,AK050H054V015,450005,1650005,500005,1700005,64.71396165,-143.9947931,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,367,15,55,50x50,AK050H055V015,500005,1650005,550005,1700005,64.64323552,-142.9600258,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,368,15,56,50x50,AK050H056V015,550005,1650005,600005,1700005,64.56564797,-141.9306403,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,369,15,57,50x50,AK050H057V015,600005,1650005,650005,1700005,64.481257,-140.9070853,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,370,15,58,50x50,AK050H058V015,650005,1650005,700005,1700005,64.3901249,-139.8897934,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,371,15,59,50x50,AK050H059V015,700005,1650005,750005,1700005,64.29231798,-138.8791801,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,372,15,60,50x50,AK050H060V015,750005,1650005,800005,1700005,64.18790635,-137.875643,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,373,15,61,50x50,AK050H061V015,800005,1650005,850005,1700005,64.07696366,-136.8795616,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,374,16,27,50x50,AK050H027V016,-899995,1600005,-849995,1650005,63.52818945,-171.8372961,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,375,16,28,50x50,AK050H028V016,-849995,1600005,-799995,1650005,63.64380778,-170.8624814,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,376,16,29,50x50,AK050H029V016,-799995,1600005,-749995,1650005,63.7530545,-169.8801837,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,379,16,36,50x50,AK050H036V016,-449995,1600005,-399995,1650005,64.33364624,-162.8259735,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,380,16,37,50x50,AK050H037V016,-399995,1600005,-349995,1650005,64.38957603,-161.7977528,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,381,16,38,50x50,AK050H038V016,-349995,1600005,-299995,1650005,64.43860764,-160.7657629,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,382,16,39,50x50,AK050H039V016,-299995,1600005,-249995,1650005,64.48070421,-159.730484,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,383,16,40,50x50,AK050H040V016,-249995,1600005,-199995,1650005,64.51583387,-158.6924056,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,384,16,41,50x50,AK050H041V016,-199995,1600005,-149995,1650005,64.54396987,-157.6520255,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,385,16,42,50x50,AK050H042V016,-149995,1600005,-99995,1650005,64.56509065,-156.6098482,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,386,16,43,50x50,AK050H043V016,-99995,1600005,-49995,1650005,64.57918,-155.5663832,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,387,16,44,50x50,AK050H044V016,-49995,1600005,5.000000004,1650005,64.58622704,-154.5221442,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,388,16,45,50x50,AK050H045V016,5.000000004,1600005,50005,1650005,64.58622633,-153.4776469,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,389,16,46,50x50,AK050H046V016,50005,1600005,100005,1650005,64.57917788,-152.433408,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,390,16,47,50x50,AK050H047V016,100005,1600005,150005,1650005,64.56508713,-151.3899433,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,391,16,48,50x50,AK050H048V016,150005,1600005,200005,1650005,64.54396494,-150.3477662,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,392,16,49,50x50,AK050H049V016,200005,1600005,250005,1650005,64.51582754,-149.3073865,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,393,16,50,50x50,AK050H050V016,250005,1600005,300005,1650005,64.48069648,-148.2693087,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,394,16,51,50x50,AK050H051V016,300005,1600005,350005,1650005,64.43859852,-147.2340304,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,395,16,52,50x50,AK050H052V016,350005,1600005,400005,1650005,64.38956553,-146.2020412,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,396,16,53,50x50,AK050H053V016,400005,1600005,450005,1650005,64.33363437,-145.1738213,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,397,16,54,50x50,AK050H054V016,450005,1600005,500005,1650005,64.27084671,-144.1498401,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,398,16,55,50x50,AK050H055V016,500005,1600005,550005,1650005,64.20124891,-143.1305552,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,399,16,56,50x50,AK050H056V016,550005,1600005,600005,1650005,64.12489181,-142.1164109,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,400,16,57,50x50,AK050H057V016,600005,1600005,650005,1650005,64.04183056,-141.1078377,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,401,16,58,50x50,AK050H058V016,650005,1600005,700005,1650005,63.95212438,-140.105251,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,402,16,59,50x50,AK050H059V016,700005,1600005,750005,1650005,63.85583638,-139.1090505,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,403,16,60,50x50,AK050H060V016,750005,1600005,800005,1650005,63.75303329,-138.1196192,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,404,16,61,50x50,AK050H061V016,800005,1600005,850005,1650005,63.64378529,-137.1373229,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,405,17,27,50x50,AK050H027V017,-899995,1550005,-849995,1600005,63.09649295,-171.5739011,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,406,17,28,50x50,AK050H028V017,-849995,1550005,-799995,1600005,63.21039278,-170.612209,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
2,407,17,29,50x50,AK050H029V017,-799995,1550005,-749995,1600005,63.31800149,-169.6433482,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
2,408,17,30,50x50,AK050H030V017,-749995,1550005,-699995,1600005,63.41924914,-168.6676553,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,410,17,37,50x50,AK050H037V017,-399995,1550005,-349995,1600005,63.94469562,-161.6780896,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,411,17,38,50x50,AK050H038V017,-349995,1550005,-299995,1600005,63.99294953,-160.661705,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,412,17,39,50x50,AK050H039V017,-299995,1550005,-249995,1600005,64.03437597,-159.6421798,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,413,17,40,50x50,AK050H040V017,-249995,1550005,-199995,1600005,64.06894469,-158.6199819,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,414,17,41,50x50,AK050H041V017,-199995,1550005,-149995,1600005,64.09663029,-157.5955869,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,415,17,42,50x50,AK050H042V017,-149995,1550005,-99995,1600005,64.1174123,-156.5694765,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,416,17,43,50x50,AK050H043V017,-99995,1550005,-49995,1600005,64.13127534,-155.5421373,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,417,17,44,50x50,AK050H044V017,-49995,1550005,5.000000004,1600005,64.13820909,-154.5140593,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,418,17,45,50x50,AK050H045V017,5.000000004,1550005,50005,1600005,64.1382084,-153.485735,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,419,17,46,50x50,AK050H046V017,50005,1550005,100005,1600005,64.13127326,-152.4576572,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,420,17,47,50x50,AK050H047V017,100005,1550005,150005,1600005,64.11740884,-151.4303182,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,421,17,48,50x50,AK050H048V017,150005,1550005,200005,1600005,64.09662544,-150.404208,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,422,17,49,50x50,AK050H049V017,200005,1550005,250005,1600005,64.06893847,-149.3798134,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,423,17,50,50x50,AK050H050V017,250005,1550005,300005,1600005,64.03436837,-148.3576161,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,424,17,51,50x50,AK050H051V017,300005,1550005,350005,1600005,63.99294056,-147.3380914,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,425,17,52,50x50,AK050H052V017,350005,1550005,400005,1600005,63.94468529,-146.3217075,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,426,17,53,50x50,AK050H053V017,400005,1550005,450005,1600005,63.88963756,-145.3089236,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,427,17,54,50x50,AK050H054V017,450005,1550005,500005,1600005,63.82783698,-144.3001888,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,428,17,55,50x50,AK050H055V017,500005,1550005,550005,1600005,63.7593276,-143.2959416,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,429,17,56,50x50,AK050H056V017,550005,1550005,600005,1600005,63.68415778,-142.2966079,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,430,17,57,50x50,AK050H057V017,600005,1550005,650005,1600005,63.60237996,-141.3026009,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,431,17,58,50x50,AK050H058V017,650005,1550005,700005,1600005,63.51405051,-140.3143198,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,432,17,59,50x50,AK050H059V017,700005,1550005,750005,1600005,63.41922953,-139.3321489,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,433,17,60,50x50,AK050H060V017,750005,1550005,800005,1600005,63.3179806,-138.3564573,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,434,17,61,50x50,AK050H061V017,800005,1550005,850005,1600005,63.21037062,-137.387598,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,436,18,29,50x50,AK050H029V018,-799995,1500005,-749995,1550005,62.88275089,-169.4133478,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,437,18,30,50x50,AK050H030V018,-749995,1500005,-699995,1550005,62.98249612,-168.4510416,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,439,18,34,50x50,AK050H034V018,-549995,1500005,-499995,1550005,63.31745553,-164.5433904,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,440,18,35,50x50,AK050H035V018,-499995,1500005,-449995,1550005,63.38491301,-163.5537536,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,441,18,36,50x50,AK050H036V018,-449995,1500005,-399995,1550005,63.44575973,-162.5598261,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,442,18,37,50x50,AK050H037V018,-399995,1500005,-349995,1550005,63.49995379,-161.5620278,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,443,18,38,50x50,AK050H038V018,-349995,1500005,-299995,1550005,63.54745754,-160.5607891,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,444,18,39,50x50,AK050H039V018,-299995,1500005,-249995,1550005,63.58823769,-159.5565494,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,445,18,40,50x50,AK050H040V018,-249995,1500005,-199995,1550005,63.6222655,-158.5497564,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,446,18,41,50x50,AK050H041V018,-199995,1500005,-149995,1550005,63.64951681,-157.5408645,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,447,18,42,50x50,AK050H042V018,-149995,1500005,-99995,1550005,63.66997222,-156.5303342,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,448,18,43,50x50,AK050H043V018,-99995,1500005,-49995,1550005,63.6836171,-155.5186303,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,449,18,44,50x50,AK050H044V018,-49995,1500005,5.000000004,1550005,63.69044164,-154.5062211,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,450,18,45,50x50,AK050H045V018,5.000000004,1500005,50005,1550005,63.69044096,-153.4935764,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,451,18,46,50x50,AK050H046V018,50005,1500005,100005,1550005,63.68361505,-152.4811672,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,452,18,47,50x50,AK050H047V018,100005,1500005,150005,1550005,63.66996881,-151.4694636,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,453,18,48,50x50,AK050H048V018,150005,1500005,200005,1550005,63.64951204,-150.4589335,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,454,18,49,50x50,AK050H049V018,200005,1500005,250005,1550005,63.62225937,-149.4500421,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,455,18,50,50x50,AK050H050V018,250005,1500005,300005,1550005,63.58823021,-148.4432495,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,456,18,51,50x50,AK050H051V018,300005,1500005,350005,1550005,63.54744871,-147.4390103,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,457,18,52,50x50,AK050H052V018,350005,1500005,400005,1550005,63.49994362,-146.4377722,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,458,18,53,50x50,AK050H053V018,400005,1500005,450005,1550005,63.44574822,-145.4399747,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,459,18,54,50x50,AK050H054V018,450005,1500005,500005,1550005,63.38490017,-144.446048,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,460,18,55,50x50,AK050H055V018,500005,1500005,550005,1550005,63.31744138,-143.4564122,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,461,18,56,50x50,AK050H056V018,550005,1500005,600005,1550005,63.24341785,-142.4714759,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,462,18,57,50x50,AK050H057V018,600005,1500005,650005,1550005,63.16287952,-141.4916358,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,463,18,58,50x50,AK050H058V018,650005,1500005,700005,1550005,63.07588009,-140.5172756,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,464,18,59,50x50,AK050H059V018,700005,1500005,750005,1550005,62.9824768,-139.5487653,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,465,18,60,50x50,AK050H060V018,750005,1500005,800005,1550005,62.88273031,-138.5864604,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,466,18,61,50x50,AK050H061V018,800005,1500005,850005,1550005,62.77670441,-137.6307016,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,467,18,62,50x50,AK050H062V018,850005,1500005,900005,1550005,62.66446588,-136.681814,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,468,19,33,50x50,AK050H033V019,-599995,1450005,-549995,1500005,62.80266052,-165.3585608,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
2,469,19,34,50x50,AK050H034V019,-549995,1450005,-499995,1500005,62.87557538,-164.3876242,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,470,19,35,50x50,AK050H035V019,-499995,1450005,-449995,1500005,62.94201821,-163.4121899,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,471,19,36,50x50,AK050H036V019,-449995,1450005,-399995,1500005,63.0019452,-162.4326503,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,472,19,37,50x50,AK050H037V019,-399995,1450005,-349995,1500005,63.05531646,-161.4494081,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,473,19,38,50x50,AK050H038V019,-349995,1450005,-299995,1500005,63.10209614,-160.4628756,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,474,19,39,50x50,AK050H039V019,-299995,1450005,-249995,1500005,63.14225259,-159.4734736,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,475,19,40,50x50,AK050H040V019,-249995,1450005,-199995,1500005,63.17575845,-158.4816306,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,476,19,41,50x50,AK050H041V019,-199995,1450005,-149995,1500005,63.20259078,-157.4877813,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,477,19,42,50x50,AK050H042V019,-149995,1450005,-99995,1500005,63.2227311,-156.492366,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,478,19,43,50x50,AK050H043V019,-99995,1450005,-49995,1500005,63.23616552,-155.4958292,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,479,19,44,50x50,AK050H044V019,-49995,1450005,5.000000004,1500005,63.24288472,-154.4986182,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,480,19,45,50x50,AK050H045V019,5.000000004,1450005,50005,1500005,63.24288405,-153.5011823,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,481,19,46,50x50,AK050H046V019,50005,1450005,100005,1500005,63.2361635,-152.5039714,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,482,19,47,50x50,AK050H047V019,100005,1450005,150005,1500005,63.22272774,-151.5074348,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,483,19,48,50x50,AK050H048V019,150005,1450005,200005,1500005,63.20258608,-150.5120198,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,484,19,49,50x50,AK050H049V019,200005,1450005,250005,1500005,63.17575241,-149.5181709,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,485,19,50,50x50,AK050H050V019,250005,1450005,300005,1500005,63.14224522,-148.5263282,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,486,19,51,50x50,AK050H051V019,300005,1450005,350005,1500005,63.10208744,-147.5369268,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,487,19,52,50x50,AK050H052V019,350005,1450005,400005,1500005,63.05530644,-146.5503949,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,488,19,53,50x50,AK050H053V019,400005,1450005,450005,1500005,63.00193387,-145.5671534,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,489,19,54,50x50,AK050H054V019,450005,1450005,500005,1500005,62.94200557,-144.5876146,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,490,19,55,50x50,AK050H055V019,500005,1450005,550005,1500005,62.87556144,-143.6121812,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,491,19,56,50x50,AK050H056V019,550005,1450005,600005,1500005,62.80264529,-142.6412455,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,492,19,57,50x50,AK050H057V019,600005,1450005,650005,1500005,62.7233047,-141.6751886,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,493,19,58,50x50,AK050H058V019,650005,1450005,700005,1500005,62.63759085,-140.7143793,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,494,19,59,50x50,AK050H059V019,700005,1450005,750005,1500005,62.54555834,-139.7591738,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,495,19,60,50x50,AK050H060V019,750005,1450005,800005,1500005,62.44726503,-138.8099149,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,496,19,61,50x50,AK050H061V019,800005,1450005,850005,1500005,62.34277182,-137.8669313,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,497,19,62,50x50,AK050H062V019,850005,1450005,900005,1500005,62.2321425,-136.9305373,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,498,20,32,50x50,AK050H032V020,-649995,1400005,-599995,1450005,62.28364825,-166.1463185,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,499,20,33,50x50,AK050H033V020,-599995,1400005,-549995,1450005,62.36182954,-165.1936746,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
2,500,20,34,50x50,AK050H034V020,-549995,1400005,-499995,1450005,62.43367403,-164.2363575,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,501,20,35,50x50,AK050H035V020,-499995,1400005,-449995,1450005,62.49913635,-163.2747334,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,502,20,36,50x50,AK050H036V020,-449995,1400005,-399995,1450005,62.55817475,-162.3091788,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,503,20,37,50x50,AK050H037V020,-399995,1400005,-349995,1450005,62.6107512,-161.3400802,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,504,20,38,50x50,AK050H038V020,-349995,1400005,-299995,1450005,62.65683158,-160.3678328,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,505,20,39,50x50,AK050H039V020,-299995,1400005,-249995,1450005,62.69638576,-159.39284,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,506,20,40,50x50,AK050H040V020,-249995,1400005,-199995,1450005,62.72938768,-158.4155119,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,507,20,41,50x50,AK050H041V020,-199995,1400005,-149995,1450005,62.75581551,-157.4362648,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,508,20,42,50x50,AK050H042V020,-149995,1400005,-99995,1450005,62.77565167,-156.4555199,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,509,20,43,50x50,AK050H043V020,-99995,1400005,-49995,1450005,62.78888294,-155.4737025,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,510,20,44,50x50,AK050H044V020,-49995,1400005,5.000000004,1450005,62.79550045,-154.4912403,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,511,20,45,50x50,AK050H045V020,5.000000004,1400005,50005,1450005,62.79549979,-153.5085631,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,512,20,46,50x50,AK050H046V020,50005,1400005,100005,1450005,62.78888095,-152.5261011,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,513,20,47,50x50,AK050H047V020,100005,1400005,150005,1450005,62.77564836,-151.5442838,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,514,20,48,50x50,AK050H048V020,150005,1400005,200005,1450005,62.75581088,-150.5635392,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,515,20,49,50x50,AK050H049V020,200005,1400005,250005,1450005,62.72938173,-149.5842925,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,516,20,50,50x50,AK050H050V020,250005,1400005,300005,1450005,62.6963785,-148.6069648,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,517,20,51,50x50,AK050H051V020,300005,1400005,350005,1450005,62.65682302,-147.6319724,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,518,20,52,50x50,AK050H052V020,350005,1400005,400005,1450005,62.61074133,-146.6597257,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,519,20,53,50x50,AK050H053V020,400005,1400005,450005,1450005,62.55816358,-145.6906277,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,520,20,54,50x50,AK050H054V020,450005,1400005,500005,1450005,62.4991239,-144.7250739,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,521,20,55,50x50,AK050H055V020,500005,1400005,550005,1450005,62.4336603,-143.7634506,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,522,20,56,50x50,AK050H056V020,550005,1400005,600005,1450005,62.36181454,-142.8061344,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,523,20,57,50x50,AK050H057V020,600005,1400005,650005,1450005,62.28363198,-141.8534915,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,524,20,58,50x50,AK050H058V020,650005,1400005,700005,1450005,62.19916144,-140.9058769,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,525,20,59,50x50,AK050H059V020,700005,1400005,750005,1450005,62.10845502,-139.9636334,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,526,20,60,50x50,AK050H060V020,750005,1400005,800005,1450005,62.01156795,-139.0270916,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,527,20,61,50x50,AK050H061V020,800005,1400005,850005,1450005,61.90855844,-138.0965689,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,528,20,62,50x50,AK050H062V020,850005,1400005,900005,1450005,61.79948742,-137.172369,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,530,21,32,50x50,AK050H032V021,-649995,1350005,-599995,1400005,61.8438548,-165.9730483,200000,2500000000,TRUE,FALSE,FALSE,FALSE
2,531,21,33,50x50,AK050H033V021,-599995,1350005,-549995,1400005,61.92091589,-165.0334636,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,532,21,34,50x50,AK050H034V021,-549995,1350005,-499995,1400005,61.99172521,-164.0893997,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,533,21,35,50x50,AK050H035V021,-499995,1350005,-449995,1400005,62.05623948,-163.1412089,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,534,21,36,50x50,AK050H036V021,-449995,1350005,-399995,1400005,62.11441887,-162.1892527,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,535,21,37,50x50,AK050H037V021,-399995,1350005,-349995,1400005,62.16622714,-161.2339023,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,536,21,38,50x50,AK050H038V021,-349995,1350005,-299995,1400005,62.21163176,-160.2755367,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,537,21,39,50x50,AK050H039V021,-299995,1350005,-249995,1400005,62.25060401,-159.3145426,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,538,21,40,50x50,AK050H040V021,-249995,1350005,-199995,1400005,62.28311908,-158.351313,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,539,21,41,50x50,AK050H041V021,-199995,1350005,-149995,1400005,62.30915616,-157.3862467,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,540,21,42,50x50,AK050H042V021,-149995,1350005,-99995,1400005,62.32869853,-156.4197469,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,541,21,43,50x50,AK050H043V021,-99995,1350005,-49995,1400005,62.34173359,-155.4522207,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,542,21,44,50x50,AK050H044V021,-49995,1350005,5.000000004,1400005,62.3482529,-154.4840776,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,543,21,45,50x50,AK050H045V021,5.000000004,1350005,50005,1400005,62.34825224,-153.5157287,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,544,21,46,50x50,AK050H046V021,50005,1350005,100005,1400005,62.34173163,-152.5475857,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,545,21,47,50x50,AK050H047V021,100005,1350005,150005,1400005,62.32869527,-151.5800596,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,546,21,48,50x50,AK050H048V021,150005,1350005,200005,1400005,62.3091516,-150.6135602,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,547,21,49,50x50,AK050H049V021,200005,1350005,250005,1400005,62.28311322,-149.6484942,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,548,21,50,50x50,AK050H050V021,250005,1350005,300005,1400005,62.25059686,-148.685265,200000,2500000000,TRUE,TRUE,FALSE,FALSE
2,549,21,51,50x50,AK050H051V021,300005,1350005,350005,1400005,62.21162332,-147.7242713,2e+05,2.5e+09,TRUE,TRUE,FALSE,FALSE
2,550,21,52,50x50,AK050H052V021,350005,1350005,400005,1400005,62.16621742,-146.7659063,200000,2500000000,TRUE,TRUE,FALSE,FALSE
